"AnimalID","Sex","IsolationDate","Colony","UrineNumber","Label","ExpName","UrineDate","In","Out","UrineDelay","VolumeCollected","SampleType"
"RRF004","F",2022-01-18,"Licher",33843,"Post-Partum",NA,2022-08-21,"09:04:25","09:18:36",NA,0.6,"Urine"
"RRF004","F",2022-01-18,"Licher",35032,"Pregnant",NA,2022-11-16,"06:30:49","06:56:03",NA,0.2,"Urine"
"RRF004","F",2022-01-18,"Licher",35103,"DC",NA,2022-11-22,"07:45:02","08:01:20",NA,1.8,"Urine"
"RRF004","F",2022-01-18,"Licher",35196,"DC",NA,2022-11-29,"07:32:47","07:58:53",NA,1.8,"Urine"
"RRF004","F",2022-01-18,"Licher",35295,"DC",NA,2022-12-06,"07:23:53","07:44:06",NA,1,"Urine"
"RRF004","F",2022-01-18,"Licher",35407,"DC",NA,2022-12-13,"07:28:20","08:14:28",NA,1.8,"Urine"
"RRF004","F",2022-01-18,"Licher",35491,"DC",NA,2022-12-20,"07:34:24","07:48:30",NA,0.7,"Urine"
"RRF004","F",2022-01-18,"Licher",35637,"DC",NA,2023-01-04,"07:05:51","07:37:03",NA,0.3,"Urine"
"RRF004","F",2022-01-18,"Licher",35742,"DC",NA,2023-01-11,"06:50:03","07:09:15",NA,1.2,"Urine"
"RRF004","F",2022-01-18,"Licher",35760,"Post-Partum",NA,2023-01-12,"07:12:21","08:07:33",NA,1.6,"Urine"
"RRF004","F",2022-01-18,"Licher",35942,"DC",NA,2023-01-24,"07:15:37","07:35:42",NA,0.7,"Urine"
"RRF004","F",2022-01-18,"Licher",36037,"Pregnant",NA,2023-02-01,"07:22:33","07:52:42",NA,1.8,"Urine"
"RRF004","F",2022-01-18,"Licher",36145,"DC",NA,2023-02-08,"07:38:38","08:19:48",NA,1.8,"Urine"
"RRF004","F",2022-01-18,"Licher",36241,"DC",NA,2023-02-15,"07:13:50","07:50:56",NA,1.8,"Urine"
"RRF004","F",2022-01-18,"Licher",36351,"DC",NA,2023-02-22,"07:45:20","08:07:25",NA,1.6,"Urine"
"RRF004","F",2022-01-18,"Licher",36658,"Pregnant",NA,2023-03-16,"07:17:43","07:42:47",NA,1.8,"Urine"
"RRF004","F",2022-01-18,"Licher",36765,"Baseline",NA,2023-03-23,"06:52:07","07:26:54",NA,1.2,"Urine"
"RRF004","F",2022-01-18,"Licher",36866,"DC",NA,2023-03-30,"07:40:45","08:22:51",NA,1.8,"Urine"
"RRF004","F",2022-01-18,"Licher",36966,"Pregnant",NA,2023-04-06,"08:10:32","08:18:37",NA,1.2,"Urine"
"RRF004","F",2022-01-18,"Licher",37162,"DC",NA,2023-04-20,"08:02:23","08:17:37",NA,0.4,"Urine"
"RRF004","F",2022-01-18,"Licher",37272,"Post-Partum",NA,2023-04-28,"07:51:40","08:11:50",NA,1.8,"Urine"
"CUF012","F",2022-01-18,"Curie",30796,"Baseline",NA,2022-01-03,"07:28:32","08:35:39",NA,1.4,"Urine"
"CUF012","F",2022-01-18,"Curie",30981,"DC",NA,2022-01-18,"06:45:47","09:45:54",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",30981,"DC",NA,2022-01-18,"06:45:47","09:45:54",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31033,"DC",NA,2022-01-22,"07:31:18","09:04:46",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31047,"DC",NA,2022-01-24,"07:31:15","08:15:18",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31085,"DC",NA,2022-01-27,"07:14:13","08:30:27",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31106,"DC",NA,2022-01-30,"07:19:13","08:20:12",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31136,"DC",NA,2022-02-02,"07:25:57","07:46:05",NA,1.4,"Urine"
"CUF012","F",2022-01-18,"Trolls",31167,"DC",NA,2022-02-05,"07:39:48","08:47:56",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31186,"DC",NA,2022-02-07,"07:01:21","07:55:40",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31223,"DC",NA,2022-02-10,"07:30:35","08:28:41",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31266,"DC",NA,2022-02-13,"08:29:27","09:22:37",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"Trolls",31302,"DC",NA,2022-02-16,"07:15:04","08:50:14",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"TOT001",31302,"DC",NA,2022-02-16,"07:15:04","08:50:14",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"TOT001",31312,"Post-Eviction",NA,2022-02-17,"07:14:23","08:25:33",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"TOT001",31338,"Post-Eviction",NA,2022-02-19,"07:26:15","09:01:34",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"TOT001",31356,"Post-Eviction",NA,2022-02-21,"07:20:59","07:55:04",NA,1.4,"Urine"
"CUF012","F",2022-01-18,"TOT001",31390,"Post-Eviction",NA,2022-02-23,"07:30:25","08:04:38",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"TOT001",31411,"Post-Eviction",NA,2022-02-25,"07:16:48","08:03:55",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"TOT001",31435,"Baseline",NA,2022-02-27,"08:12:32","09:01:43",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"TOT001",31473,"Post-Eviction",NA,2022-03-02,"07:40:30","08:49:54",NA,1.5,"Urine"
"CUF012","F",2022-01-18,"TOT001",35766,"DC",NA,2023-01-12,"07:15:21","08:49:33",NA,1.8,"Urine"
"CUF012","F",2022-01-18,"TOT001",35812,"DC",NA,2023-01-15,"07:36:39","09:04:48",NA,1.8,"Urine"
"CUF012","F",2022-01-18,"TOT001",35856,"DC",NA,2023-01-18,"07:39:16","09:37:22",NA,1.8,"Urine"
"CUF012","F",2022-01-18,"TOT001",36047,"DC",NA,2023-02-01,"07:34:40","09:12:42",NA,1.8,"Urine"
"CUF012","F",2022-01-18,"TOT001",36146,"DC",NA,2023-02-08,"07:45:38","08:26:48",NA,1.8,"Urine"
"CUF012","F",2022-01-18,"TOT001",36253,"DC",NA,2023-02-15,"07:20:53","08:37:56",NA,1.8,"Urine"
"CUF012","F",2022-01-18,"TOT001",36343,"DC",NA,2023-02-21,"07:23:12","09:13:15",NA,0.5,"Urine"
"CUF031","F",2022-01-18,"Curie",30794,"Baseline",NA,2022-01-03,"07:27:32","08:23:39",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Curie",31017,"DC",NA,2022-01-18,"08:42:00","08:42:01",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Trolls",31017,"DC",NA,2022-01-18,"08:42:00","08:42:01",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Trolls",31034,"DC",NA,2022-01-22,"07:31:18","09:04:46",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31051,"DC",NA,2022-01-24,"07:31:15","08:45:20",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31079,"DC",NA,2022-01-27,"07:14:13","07:29:25",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31105,"DC",NA,2022-01-30,"07:19:12","08:08:12",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31139,"DC",NA,2022-02-02,"07:25:57","08:00:06",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Trolls",31162,"DC",NA,2022-02-05,"07:39:47","08:01:56",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31185,"DC",NA,2022-02-07,"07:01:20","07:40:40",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31224,"DC",NA,2022-02-10,"07:30:35","08:22:41",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31258,"DC",NA,2022-02-13,"08:29:26","08:42:37",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31299,"DC",NA,2022-02-16,"07:15:04","07:57:13",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31310,"Post-Eviction",NA,2022-02-17,"07:10:22","08:15:32",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31324,"DC",NA,2022-02-18,"07:21:01","08:23:17",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31332,"Post-Eviction",NA,2022-02-19,"07:25:15","08:20:34",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31355,"Post-Eviction",NA,2022-02-21,"07:20:58","07:47:04",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31389,"Post-Eviction",NA,2022-02-23,"07:30:24","07:55:38",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31404,"Post-Eviction",NA,2022-02-25,"07:16:48","07:45:54",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31423,"DC",NA,2022-02-26,"06:27:31","07:26:08",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Trolls",31434,"Post-Eviction",NA,2022-02-27,"08:13:32","08:58:43",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",31471,"Post-Eviction",NA,2022-03-02,"07:50:30","08:34:54",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31497,"DC",NA,2022-03-04,"07:30:13","08:17:26",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",31526,"DC",NA,2022-03-06,"08:18:36","09:06:40",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Trolls",31635,"DC",NA,2022-03-14,"07:25:29","08:12:35",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Trolls",31730,"DC",NA,2022-03-21,"07:26:28","07:59:34",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Trolls",31800,"DC",NA,2022-03-28,"07:45:32","08:13:41",NA,1.4,"Urine"
"CUF031","F",2022-01-18,"Trolls",31901,"DC",NA,2022-04-04,"07:52:49","08:45:58",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",31931,"Pregnant",NA,2022-04-06,"07:16:38","07:50:50",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32036,"Pregnant",NA,2022-04-13,"06:54:12","07:50:19",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32101,"Pregnant",NA,2022-04-19,"07:48:43","08:43:48",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32192,"Pregnant",NA,2022-04-26,"08:00:10","09:03:22",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32296,"Pregnant",NA,2022-05-03,"08:08:10","09:13:16",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32406,"DC",NA,2022-05-11,"07:47:42","08:25:51",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32491,"Pregnant",NA,2022-05-17,"08:18:37","08:37:38",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32576,"Post-Partum",NA,2022-05-24,"07:10:54","08:01:00",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32653,"Post-Partum",NA,2022-05-30,"07:51:42","08:13:49",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32749,"Post-Partum",NA,2022-06-07,"07:40:38","08:03:51",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32826,"DC",NA,2022-06-13,"07:47:13","08:22:19",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",32966,"Post-Partum",NA,2022-06-23,"07:34:10","07:57:19",NA,1.5,"Urine"
"CUF031","F",2022-01-18,"Trolls",33542,"DC",NA,2022-08-01,"07:25:13","08:12:24",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",33747,"DC",NA,2022-08-15,"07:49:27","08:07:32",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",34792,"Pregnant",NA,2022-10-27,"07:25:31","08:52:40",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",34886,"DC",NA,2022-11-03,"07:24:30","08:50:07",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",34991,"DC",NA,2022-11-12,"07:50:37","09:05:44",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",35051,"DC",NA,2022-11-17,"06:15:42","08:20:56",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",35128,"DC",NA,2022-11-24,"02:00:00","08:32:52",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",35231,"DC",NA,2022-12-01,"07:19:41","08:01:00",NA,1.7,"Urine"
"CUF031","F",2022-01-18,"Trolls",35329,"Post-Partum",NA,2022-12-08,"07:10:19","08:11:36",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",35483,"Post-Partum",NA,2022-12-19,"07:10:27","08:06:32",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",36476,"Baseline",NA,2023-03-03,"07:43:28","09:41:34",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",36579,"Baseline",NA,2023-03-10,"07:33:43","08:36:49",NA,1.8,"Urine"
"CUF031","F",2022-01-18,"Trolls",36727,"Baseline",NA,2023-03-20,"07:30:38","08:31:41",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Kori",30224,"Post-Immigration",NA,2021-11-06,"07:20:16","08:37:22",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Kori",30615,"Post-Partum",NA,2021-12-13,"07:53:05","08:20:13",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Kori",30748,"Post-Partum",NA,2021-12-27,"06:35:31","08:18:37",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Kori",30795,"Baseline",NA,2022-01-03,"07:34:32","08:23:39",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Kori",30824,"Baseline",NA,2022-01-05,"07:23:44","07:55:50",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Kori",30872,"Baseline",NA,2022-01-09,"08:50:52","09:27:57",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Kori",30917,"Post-Partum",NA,2022-01-13,"07:38:35","08:20:42",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Kori",30953,"Post-Partum",NA,2022-01-16,"08:14:32","08:50:42",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Kori",30975,"DC",NA,2022-01-18,"06:34:46","07:10:52",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",30975,"DC",NA,2022-01-18,"06:34:46","07:10:52",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31028,"DC",NA,2022-01-22,"07:37:18","08:23:46",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31049,"DC",NA,2022-01-24,"07:25:15","08:25:19",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31082,"DC",NA,2022-01-27,"07:10:13","07:40:26",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31107,"DC",NA,2022-01-30,"07:20:13","08:27:12",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31144,"DC",NA,2022-02-02,"07:28:59","09:20:06",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Tusker",31168,"DC",NA,2022-02-05,"07:42:48","08:47:56",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31187,"DC",NA,2022-02-07,"07:03:21","09:45:40",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31228,"DC",NA,2022-02-10,"07:33:35","08:46:41",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31265,"DC",NA,2022-02-13,"08:26:27","09:22:37",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31301,"DC",NA,2022-02-16,"07:17:04","08:05:14",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31323,"DC",NA,2022-02-18,"07:13:01","08:07:17",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31348,"DC",NA,2022-02-20,"07:23:53","08:08:02",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31373,"DC",NA,2022-02-22,"07:18:40","08:07:47",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31403,"DC",NA,2022-02-24,"07:30:00","08:33:06",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31424,"DC",NA,2022-02-26,"06:27:30","07:46:08",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Tusker",31444,"DC",NA,2022-02-28,"07:15:25","07:27:36",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31472,"DC",NA,2022-03-02,"07:45:30","08:37:54",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31498,"DC",NA,2022-03-04,"07:30:14","08:19:26",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31529,"DC",NA,2022-03-06,"08:18:36","09:17:41",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Tusker",31543,"DC",NA,2022-03-07,"07:22:04","08:10:55",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",31633,"DC",NA,2022-03-14,"07:25:27","08:12:33",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Tusker",31731,"DC",NA,2022-03-21,"07:25:28","08:00:34",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Tusker",31804,"DC",NA,2022-03-28,"07:47:33","08:46:44",NA,1.4,"Urine"
"COF014","F",2022-01-18,"Tusker",31897,"DC",NA,2022-04-04,"07:50:49","08:15:57",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",31930,"Pregnant",NA,2022-04-06,"07:09:38","07:50:49",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",32034,"Pregnant",NA,2022-04-13,"06:51:12","07:03:19",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",32096,"Pregnant",NA,2022-04-19,"07:45:43","08:37:48",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",32194,"Pregnant",NA,2022-04-26,"07:59:10","08:42:22",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",32293,"Pregnant",NA,2022-05-03,"08:08:10","08:44:16",NA,1.3,"Urine"
"COF014","F",2022-01-18,"Tusker",32402,"DC",NA,2022-05-11,"07:45:41","08:20:48",NA,0.6,"Urine"
"COF014","F",2022-01-18,"Tusker",32463,"Post-Partum",NA,2022-05-15,"08:15:03","10:20:17",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",32546,"Post-Partum",NA,2022-05-21,"08:00:20","08:36:31",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",32655,"Post-Partum",NA,2022-05-30,"07:46:42","08:35:49",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",32825,"DC",NA,2022-06-13,"07:44:13","08:22:19",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",33030,"DC",NA,2022-06-27,"08:04:28","08:52:33",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",33142,"DC",NA,2022-07-04,"08:09:49","09:21:42",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",33236,"DC",NA,2022-07-11,"07:41:37","08:40:46",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",33342,"DC",NA,2022-07-18,"07:45:50","08:21:50",NA,1.7,"Urine"
"COF014","F",2022-01-18,"Tusker",33453,"DC",NA,2022-07-25,"08:01:53","08:58:59",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",33539,"DC",NA,2022-08-01,"07:20:12","08:08:22",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",33644,"DC",NA,2022-08-08,"07:44:26","08:12:32",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",33667,"DC",NA,2022-08-09,"08:05:43","09:02:49",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",33749,"DC",NA,2022-08-15,"07:51:27","08:10:32",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",34476,"Pregnant",NA,2022-10-05,"07:34:18","07:55:24",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",34589,"DC",NA,2022-10-12,"07:45:10","08:45:11",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",34689,"DC",NA,2022-10-19,"07:33:40","08:33:46",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",34780,"DC",NA,2022-10-26,"07:38:39","08:22:43",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",34864,"DC",NA,2022-11-02,"07:23:23","08:03:30",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",34985,"DC",NA,2022-11-12,"07:50:40","08:20:46",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",35047,"DC",NA,2022-11-17,"06:15:46","06:56:58",NA,1.5,"Urine"
"COF014","F",2022-01-18,"Tusker",35126,"DC",NA,2022-11-24,"07:30:42","08:32:52",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",35232,"DC",NA,2022-12-01,"07:17:41","07:56:00",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",35325,"Post-Partum",NA,2022-12-08,"07:10:20","07:34:36",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",36684,"Pregnant",NA,2023-03-17,"07:29:47","08:51:33",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",36756,"DC",NA,2023-03-22,"07:20:52","08:40:03",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",36867,"DC",NA,2023-03-30,"07:50:45","08:24:51",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",36978,"Pregnant",NA,2023-04-06,"08:02:01","09:03:06",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",37072,"DC",NA,2023-04-13,"08:02:29","08:42:34",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",37170,"DC",NA,2023-04-20,"08:07:21","08:40:35",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",37231,"Pregnant",NA,2023-04-24,"07:20:32","08:29:35",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",37306,"DC",NA,2023-05-02,"07:48:16","08:25:23",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",37635,"Post-Partum",NA,2023-05-24,"08:00:29","08:52:35",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",38352,"Pregnant",NA,2023-07-19,"07:48:31","08:33:43",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",38425,"Pregnant",NA,2023-07-27,"07:43:09","09:14:15",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",38472,"Pregnant",NA,2023-08-02,"07:51:30","08:47:35",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",38535,"DC",NA,2023-08-09,"07:50:41","08:35:49",NA,1.7,"Urine"
"COF014","F",2022-01-18,"Tusker",38702,"DC",NA,2023-08-23,"07:48:58","08:57:02",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",38813,"DC",NA,2023-09-06,"07:57:51","08:36:07",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",38982,"Pregnant",NA,2023-09-19,"07:27:31","08:07:38",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",39105,"Pregnant",NA,2023-09-27,"07:10:19","08:10:27",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",39143,"Pregnant",NA,2023-10-03,"07:20:51","08:04:01",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",39220,"Pregnant",NA,2023-10-11,"07:51:27","08:18:33",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",39297,"Pregnant",NA,2023-10-18,"07:26:43","07:57:52",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",39363,"Pregnant",NA,2023-10-25,"06:22:09","07:30:19",NA,1.8,"Urine"
"COF014","F",2022-01-18,"Tusker",39435,"Pregnant",NA,2023-11-01,"07:52:00","08:31:00",NA,1.8,"Urine"
"KBF006","F",2022-01-18,"Kori",30220,"Post-Immigration",NA,2021-11-06,"07:20:15","07:30:22",NA,1.8,"Urine"
"KBF006","F",2022-01-18,"Kori",30787,"Baseline",NA,2022-01-03,"07:33:32","07:52:39",NA,0.6,"Urine"
"KBF006","F",2022-01-18,"Kori",30868,"Baseline",NA,2022-01-09,"08:50:52","09:02:56",NA,1.2,"Urine"
"KBF006","F",2022-01-18,"Kori",30913,"Baseline",NA,2022-01-13,"07:40:35","07:56:42",NA,0.5,"Urine"
"KBF006","F",2022-01-18,"Kori",30978,"DC",NA,2022-01-18,"06:33:46","07:50:54",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",30978,"DC",NA,2022-01-18,"06:33:46","07:50:54",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31024,"DC",NA,2022-01-22,"07:37:09","07:53:46",NA,1,"Urine"
"KBF006","F",2022-01-18,"Tusker",31042,"DC",NA,2022-01-24,"07:25:14","07:35:18",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31075,"DC",NA,2022-01-27,"07:10:12","07:25:22",NA,1.2,"Urine"
"KBF006","F",2022-01-18,"Tusker",31103,"DC",NA,2022-01-30,"07:19:05","07:41:12",NA,1.3,"Urine"
"KBF006","F",2022-01-18,"Tusker",31132,"DC",NA,2022-02-02,"07:25:57","07:35:02",NA,1.4,"Urine"
"KBF006","F",2022-01-18,"Tusker",31163,"DC",NA,2022-02-05,"07:42:48","08:01:56",NA,1.1,"Urine"
"KBF006","F",2022-01-18,"Tusker",31180,"DC",NA,2022-02-07,"07:03:20","07:25:37",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31220,"DC",NA,2022-02-10,"07:33:35","07:52:41",NA,0.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31257,"DC",NA,2022-02-13,"08:26:26","08:42:37",NA,0.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31291,"DC",NA,2022-02-16,"07:17:02","07:30:10",NA,1.2,"Urine"
"KBF006","F",2022-01-18,"Tusker",31316,"DC",NA,2022-02-18,"07:13:01","07:42:17",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31345,"DC",NA,2022-02-20,"07:22:18","07:40:26",NA,1,"Urine"
"KBF006","F",2022-01-18,"Tusker",31367,"DC",NA,2022-02-22,"07:16:40","07:46:47",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31396,"DC",NA,2022-02-24,"07:30:00","07:53:06",NA,0.6,"Urine"
"KBF006","F",2022-01-18,"Tusker",31419,"DC",NA,2022-02-26,"06:27:29","06:42:08",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31446,"DC",NA,2022-02-28,"07:15:27","07:27:36",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31470,"DC",NA,2022-03-02,"07:45:30","08:28:54",NA,0.3,"Urine"
"KBF006","F",2022-01-18,"Tusker",31488,"DC",NA,2022-03-04,"07:30:44","07:48:54",NA,1.5,"Urine"
"KBF006","F",2022-01-18,"Tusker",31520,"DC",NA,2022-03-06,"08:18:33","08:33:39",NA,1.4,"Urine"
"KBF006","F",2022-01-18,"Tusker",31534,"DC",NA,2022-03-07,"07:22:43","07:37:53",NA,1.4,"Urine"
"KBF006","F",2022-01-18,"Tusker",31632,"DC",NA,2022-03-14,"07:25:26","07:41:33",NA,1.3,"Urine"
"KBF006","F",2022-01-18,"Tusker",31722,"DC",NA,2022-03-21,"07:25:28","07:40:33",NA,1.4,"Urine"
